/usr/java/bin/java -XX:MaxRAMPercentage=85.0 -cp /binary/ycsb/mongodb-binding/conf:/binary/ycsb/conf:/binary/ycsb/lib/jackson-core-asl-1.9.4.jar:/binary/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/binary/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/binary/ycsb/lib/HdrHistogram-2.1.4.jar:/binary/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/binary/ycsb/mongodb-binding/lib/logback-classic-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongo-java-driver-3.11.0.jar:/binary/ycsb/mongodb-binding/lib/mongodb-async-driver-2.0.1.jar:/binary/ycsb/mongodb-binding/lib/logback-core-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongodb-binding-0.18.0-SNAPSHOT.jar:/binary/ycsb/mongodb-binding/lib/snappy-java-1.1.7.1.jar:/binary/ycsb/mongodb-binding/lib/slf4j-api-1.7.25.jar site.ycsb.Client -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-small-calibrati-shard-00-00.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-01.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-02.c2hd1.mongodb.net:27017/?ssl=true&authSource=admin&replicaSet=atlas-kaysfi-shard-0&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 50 -p recordcount=500000000 -p operationcount=99000000 -target 7000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=hotspot -p hotspotdatafraction=0.013 -p hotspotopnfraction=0.95 -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
Command line: -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-small-calibrati-shard-00-00.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-01.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-02.c2hd1.mongodb.net:27017/?ssl=true&authSource=admin&replicaSet=atlas-kaysfi-shard-0&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 50 -p recordcount=500000000 -p operationcount=99000000 -target 7000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=hotspot -p hotspotdatafraction=0.013 -p hotspotopnfraction=0.95 -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 1800 secs
2023-05-06 07:06:18:075 0 sec: 0 operations; est completion in 0 second 
07:06:18.185 [Thread-13] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
07:06:18.185 [Thread-13] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
mongo client connection created with mongodb://benchant:BareRebel2022@mongodb-small-calibrati-shard-00-00.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-01.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-02.c2hd1.mongodb.net:27017/?ssl=true&authSource=admin&replicaSet=atlas-kaysfi-shard-0&w=majority&j=true&readPreference=primary
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-05-06 07:06:28:060 10 sec: 67849 operations; 6784.9 current ops/sec; est completion in 4 hours 3 minutes [READ: Count=64449, Max=660991, Min=1170, Avg=2668.93, 90=3905, 99=9431, 99.9=45087, 99.99=656383] [UPDATE: Count=3418, Max=677887, Min=3124, Avg=7996.98, 90=13167, 99=31759, 99.9=47583, 99.99=677887] 
2023-05-06 07:26:48:060 1230 sec: 8607829 operations; 7000.5 current ops/sec; est completion in 3 hours 35 minutes [READ: Count=66553, Max=66047, Min=1203, Avg=3069.3, 90=6423, 99=17327, 99.9=31951, 99.99=54527] [UPDATE: Count=3450, Max=68479, Min=3374, Avg=12428.87, 90=22335, 99=43647, 99.9=62111, 99.99=68479] 
2023-05-06 07:26:58:060 1240 sec: 8677836 operations; 7000.7 current ops/sec; est completion in 3 hours 35 minutes [READ: Count=66357, Max=49343, Min=1198, Avg=2771.18, 90=5423, 99=14023, 99.9=25631, 99.99=38431] [UPDATE: Count=3650, Max=73023, Min=3340, Avg=10704.86, 90=17327, 99=29487, 99.9=53183, 99.99=73023] 
2023-05-06 07:27:08:060 1250 sec: 8747848 operations; 7001.2 current ops/sec; est completion in 3 hours 34 minutes [READ: Count=66590, Max=52959, Min=1185, Avg=2673.69, 90=4947, 99=14943, 99.9=26511, 99.99=38463] [UPDATE: Count=3421, Max=107263, Min=3260, Avg=11354.82, 90=19167, 99=59039, 99.9=85375, 99.99=107263] 
2023-05-06 07:27:18:060 1260 sec: 8817848 operations; 7000 current ops/sec; est completion in 3 hours 34 minutes [READ: Count=66378, Max=62943, Min=1203, Avg=2217.01, 90=3465, 99=10615, 99.9=24367, 99.99=44703] [UPDATE: Count=3620, Max=80703, Min=3360, Avg=8208.43, 90=12527, 99=26079, 99.9=37439, 99.99=80703] 
2023-05-06 07:27:28:060 1270 sec: 8887849 operations; 7000.1 current ops/sec; est completion in 3 hours 34 minutes [READ: Count=66568, Max=64127, Min=1181, Avg=2298.33, 90=3725, 99=11583, 99.9=24463, 99.99=47135] [UPDATE: Count=3434, Max=61887, Min=3434, Avg=8929.21, 90=14663, 99=29215, 99.9=52959, 99.99=61887] 
2023-05-06 07:27:38:060 1280 sec: 8957845 operations; 6999.6 current ops/sec; est completion in 3 hours 34 minutes [READ: Count=66537, Max=42623, Min=1193, Avg=2161.71, 90=3367, 99=10503, 99.9=18511, 99.99=27183] [UPDATE: Count=3463, Max=51807, Min=3348, Avg=8038.12, 90=12231, 99=23775, 99.9=37439, 99.99=51807] 
2023-05-06 07:27:48:060 1290 sec: 9027845 operations; 7000 current ops/sec; est completion in 3 hours 34 minutes [READ: Count=66576, Max=85759, Min=1189, Avg=2352.32, 90=3741, 99=13031, 99.9=28575, 99.99=50399] [UPDATE: Count=3422, Max=64159, Min=3130, Avg=9594.16, 90=15919, 99=36031, 99.9=51455, 99.99=64159] 
2023-05-06 07:27:58:060 1300 sec: 9097839 operations; 6999.4 current ops/sec; est completion in 3 hours 34 minutes [READ: Count=66479, Max=53791, Min=1179, Avg=2338.96, 90=3865, 99=12135, 99.9=23743, 99.99=32159] [UPDATE: Count=3519, Max=54079, Min=3058, Avg=9501.93, 90=15543, 99=31103, 99.9=51647, 99.99=54079] 
2023-05-06 07:28:08:060 1310 sec: 9167846 operations; 7000.7 current ops/sec; est completion in 3 hours 33 minutes [READ: Count=66455, Max=46847, Min=1189, Avg=2265.22, 90=3653, 99=11503, 99.9=20991, 99.99=29807] [UPDATE: Count=3547, Max=42559, Min=3396, Avg=8978.61, 90=13903, 99=27391, 99.9=39199, 99.99=42559] 
2023-05-06 07:28:18:060 1320 sec: 9237839 operations; 6999.3 current ops/sec; est completion in 3 hours 33 minutes [READ: Count=66459, Max=54175, Min=1187, Avg=2504.6, 90=4443, 99=13839, 99.9=26351, 99.99=44319] [UPDATE: Count=3537, Max=70463, Min=3722, Avg=10113.88, 90=16215, 99=37215, 99.9=59231, 99.99=70463] 
2023-05-06 07:28:28:060 1330 sec: 9307845 operations; 7000.6 current ops/sec; est completion in 3 hours 33 minutes [READ: Count=66580, Max=49951, Min=1192, Avg=2383.21, 90=3939, 99=13183, 99.9=26655, 99.99=40511] [UPDATE: Count=3422, Max=328191, Min=3214, Avg=12834.8, 90=17711, 99=171135, 99.9=300031, 99.99=328191] 
2023-05-06 07:28:38:060 1340 sec: 9377843 operations; 6999.8 current ops/sec; est completion in 3 hours 33 minutes [READ: Count=66508, Max=32671, Min=1188, Avg=1911.84, 90=2779, 99=6183, 99.9=13567, 99.99=26159] [UPDATE: Count=3498, Max=32431, Min=3206, Avg=7067.8, 90=10039, 99=16095, 99.9=27087, 99.99=32431] 
2023-05-06 07:28:48:060 1350 sec: 9447848 operations; 7000.5 current ops/sec; est completion in 3 hours 33 minutes [READ: Count=66465, Max=46303, Min=1175, Avg=1777.57, 90=2367, 99=5263, 99.9=12591, 99.99=20639] [UPDATE: Count=3534, Max=28111, Min=3216, Avg=6554.75, 90=9207, 99=17487, 99.9=23887, 99.99=28111] 
2023-05-06 07:28:58:060 1360 sec: 9517846 operations; 6999.8 current ops/sec; est completion in 3 hours 33 minutes [READ: Count=66645, Max=45631, Min=1186, Avg=2032.32, 90=2955, 99=8839, 99.9=16719, 99.99=28335] [UPDATE: Count=3354, Max=39103, Min=3386, Avg=7882.05, 90=12295, 99=22495, 99.9=36447, 99.99=39103] 
2023-05-06 07:29:08:060 1370 sec: 9587840 operations; 6999.4 current ops/sec; est completion in 3 hours 32 minutes [READ: Count=66466, Max=36799, Min=1182, Avg=1963.55, 90=2897, 99=6667, 99.9=15079, 99.99=26447] [UPDATE: Count=3531, Max=28751, Min=3266, Avg=7071.27, 90=10063, 99=16151, 99.9=24431, 99.99=28751] 
2023-05-06 07:29:18:060 1380 sec: 9657848 operations; 7000.8 current ops/sec; est completion in 3 hours 32 minutes [READ: Count=66468, Max=82175, Min=1192, Avg=2138.5, 90=3097, 99=11263, 99.9=28527, 99.99=54751] [UPDATE: Count=3534, Max=70079, Min=3430, Avg=8074.27, 90=12735, 99=34111, 99.9=56127, 99.99=70079] 
2023-05-06 07:29:28:060 1390 sec: 9727843 operations; 6999.5 current ops/sec; est completion in 3 hours 32 minutes [READ: Count=66422, Max=32111, Min=1184, Avg=2020.26, 90=3063, 99=7807, 99.9=15935, 99.99=26495] [UPDATE: Count=3575, Max=63647, Min=3134, Avg=7706.93, 90=10919, 99=22351, 99.9=53951, 99.99=63647] 
2023-05-06 07:29:38:060 1400 sec: 9797847 operations; 7000.4 current ops/sec; est completion in 3 hours 32 minutes [READ: Count=66440, Max=33663, Min=1192, Avg=2141.95, 90=3305, 99=9991, 99.9=19279, 99.99=27615] [UPDATE: Count=3562, Max=70911, Min=3378, Avg=7870.03, 90=11423, 99=33599, 99.9=56063, 99.99=70911] 
2023-05-06 07:29:48:060 1410 sec: 9867846 operations; 6999.9 current ops/sec; est completion in 3 hours 32 minutes [READ: Count=66522, Max=104383, Min=1183, Avg=2639.02, 90=4427, 99=16751, 99.9=43135, 99.99=78335] [UPDATE: Count=3482, Max=105855, Min=3526, Avg=10604.56, 90=19263, 99=53151, 99.9=80703, 99.99=105855] 
2023-05-06 07:29:58:060 1420 sec: 9937848 operations; 7000.2 current ops/sec; est completion in 3 hours 32 minutes [READ: Count=66408, Max=33183, Min=1188, Avg=2130.81, 90=3291, 99=9759, 99.9=19679, 99.99=29711] [UPDATE: Count=3593, Max=40255, Min=3090, Avg=7836.16, 90=12215, 99=23439, 99.9=32959, 99.99=40255] 
2023-05-06 07:30:08:060 1430 sec: 10007786 operations; 6993.8 current ops/sec; est completion in 3 hours 31 minutes [READ: Count=66544, Max=35647, Min=1205, Avg=2223.09, 90=3497, 99=11383, 99.9=22463, 99.99=30927] [UPDATE: Count=3402, Max=158335, Min=3190, Avg=9276.56, 90=13975, 99=36223, 99.9=154367, 99.99=158335] 
2023-05-06 07:30:18:060 1440 sec: 10077843 operations; 7005.7 current ops/sec; est completion in 3 hours 31 minutes [READ: Count=66659, Max=161791, Min=1169, Avg=2657.73, 90=4463, 99=17519, 99.9=39423, 99.99=114687] [UPDATE: Count=3393, Max=153727, Min=3634, Avg=11022.24, 90=18383, 99=51103, 99.9=150399, 99.99=153727] 
2023-05-06 07:30:28:060 1450 sec: 10147839 operations; 6999.6 current ops/sec; est completion in 3 hours 31 minutes [READ: Count=66422, Max=36191, Min=1171, Avg=2037.52, 90=3005, 99=8831, 99.9=16655, 99.99=26815] [UPDATE: Count=3569, Max=59199, Min=3534, Avg=7884.59, 90=11687, 99=21791, 99.9=36959, 99.99=59199] 
2023-05-06 07:30:38:060 1460 sec: 10217813 operations; 6997.4 current ops/sec; est completion in 3 hours 31 minutes [READ: Count=66518, Max=35167, Min=1179, Avg=2124.17, 90=3193, 99=10279, 99.9=18959, 99.99=25791] [UPDATE: Count=3447, Max=43391, Min=3492, Avg=8383.44, 90=12927, 99=24527, 99.9=37183, 99.99=43391] 
2023-05-06 07:30:48:060 1470 sec: 10287842 operations; 7002.9 current ops/sec; est completion in 3 hours 31 minutes [READ: Count=66612, Max=43455, Min=1188, Avg=2146.11, 90=3245, 99=10799, 99.9=20127, 99.99=30031] [UPDATE: Count=3425, Max=92287, Min=3656, Avg=8923.15, 90=14159, 99=28255, 99.9=88703, 99.99=92287] 
2023-05-06 07:30:58:060 1480 sec: 10357847 operations; 7000.5 current ops/sec; est completion in 3 hours 31 minutes [READ: Count=66553, Max=53663, Min=1177, Avg=1843.79, 90=2407, 99=7335, 99.9=15535, 99.99=24927] [UPDATE: Count=3449, Max=45183, Min=3144, Avg=6869.68, 90=9871, 99=19183, 99.9=31279, 99.99=45183] 
2023-05-06 07:31:08:060 1490 sec: 10427850 operations; 7000.3 current ops/sec; est completion in 3 hours 30 minutes [READ: Count=66547, Max=30591, Min=1185, Avg=1710.27, 90=2209, 99=4311, 99.9=11503, 99.99=21263] [UPDATE: Count=3457, Max=22239, Min=3184, Avg=6152.5, 90=8107, 99=14063, 99.9=21631, 99.99=22239] 
2023-05-06 07:31:18:060 1500 sec: 10497850 operations; 7000 current ops/sec; est completion in 3 hours 30 minutes [READ: Count=66576, Max=44383, Min=1182, Avg=1709.12, 90=2213, 99=4295, 99.9=11199, 99.99=20927] [UPDATE: Count=3422, Max=31103, Min=3168, Avg=6321.61, 90=8551, 99=14511, 99.9=24591, 99.99=31103] 
2023-05-06 07:31:28:060 1510 sec: 10567850 operations; 7000 current ops/sec; est completion in 3 hours 30 minutes [READ: Count=66589, Max=26335, Min=1182, Avg=1698.19, 90=2193, 99=4259, 99.9=10615, 99.99=21759] [UPDATE: Count=3414, Max=34623, Min=3108, Avg=6300.54, 90=8415, 99=15671, 99.9=31743, 99.99=34623] 
2023-05-06 07:31:38:060 1520 sec: 10637848 operations; 6999.8 current ops/sec; est completion in 3 hours 30 minutes [READ: Count=66512, Max=31135, Min=1184, Avg=1984.69, 90=3033, 99=6579, 99.9=12135, 99.99=20527] [UPDATE: Count=3482, Max=28591, Min=3372, Avg=7377.57, 90=10343, 99=15695, 99.9=25567, 99.99=28591] 
2023-05-06 07:31:48:060 1530 sec: 10707848 operations; 7000 current ops/sec; est completion in 3 hours 30 minutes [READ: Count=66390, Max=88447, Min=1191, Avg=2074.46, 90=3037, 99=9591, 99.9=22991, 99.99=37311] [UPDATE: Count=3615, Max=70655, Min=3228, Avg=8063.01, 90=11943, 99=30399, 99.9=48703, 99.99=70655] 
2023-05-06 07:31:58:060 1540 sec: 10777850 operations; 7000.2 current ops/sec; est completion in 3 hours 30 minutes [READ: Count=66534, Max=49375, Min=1173, Avg=2204.88, 90=3363, 99=11215, 99.9=25983, 99.99=42143] [UPDATE: Count=3468, Max=80511, Min=3338, Avg=8115.77, 90=12423, 99=31439, 99.9=54719, 99.99=80511] 
2023-05-06 07:32:08:060 1550 sec: 10847847 operations; 6999.7 current ops/sec; est completion in 3 hours 29 minutes [READ: Count=66553, Max=34335, Min=1176, Avg=2254.06, 90=3645, 99=10935, 99.9=20719, 99.99=28063] [UPDATE: Count=3441, Max=75775, Min=3250, Avg=8397.32, 90=12519, 99=33407, 99.9=61279, 99.99=75775] 
2023-05-06 07:32:18:060 1560 sec: 10917824 operations; 6997.7 current ops/sec; est completion in 3 hours 29 minutes [READ: Count=66527, Max=80447, Min=1196, Avg=2447.41, 90=4037, 99=13551, 99.9=28095, 99.99=51167] [UPDATE: Count=3455, Max=87615, Min=3256, Avg=9383.52, 90=15831, 99=41951, 99.9=55615, 99.99=87615] 
2023-05-06 07:32:28:060 1570 sec: 10987848 operations; 7002.4 current ops/sec; est completion in 3 hours 29 minutes [READ: Count=66491, Max=51903, Min=1193, Avg=2330.77, 90=3815, 99=12367, 99.9=24927, 99.99=34399] [UPDATE: Count=3533, Max=138879, Min=3294, Avg=8998.36, 90=13655, 99=32303, 99.9=128191, 99.99=138879] 
2023-05-06 07:32:38:060 1580 sec: 11057848 operations; 7000 current ops/sec; est completion in 3 hours 29 minutes [READ: Count=66547, Max=34975, Min=1196, Avg=2151.17, 90=3343, 99=10527, 99.9=18623, 99.99=25535] [UPDATE: Count=3450, Max=57887, Min=3468, Avg=8432.14, 90=13199, 99=27007, 99.9=50015, 99.99=57887] 
2023-05-06 07:32:48:060 1590 sec: 11127812 operations; 6996.4 current ops/sec; est completion in 3 hours 29 minutes [READ: Count=66493, Max=211455, Min=1181, Avg=2811.34, 90=5111, 99=17135, 99.9=62943, 99.99=145407] [UPDATE: Count=3481, Max=201727, Min=3266, Avg=12759.94, 90=22159, 99=62015, 99.9=139903, 99.99=201727] 
2023-05-06 07:32:58:060 1600 sec: 11197849 operations; 7003.7 current ops/sec; est completion in 3 hours 29 minutes [READ: Count=66540, Max=58591, Min=1175, Avg=2447.74, 90=4255, 99=12671, 99.9=24479, 99.99=47967] [UPDATE: Count=3485, Max=80511, Min=3342, Avg=10376.29, 90=16639, 99=31775, 99.9=69951, 99.99=80511] 
2023-05-06 07:33:08:060 1610 sec: 11267820 operations; 6997.1 current ops/sec; est completion in 3 hours 28 minutes [READ: Count=66432, Max=60991, Min=1193, Avg=2183.43, 90=3319, 99=11167, 99.9=21343, 99.99=35231] [UPDATE: Count=3548, Max=146943, Min=3230, Avg=9364.2, 90=13943, 99=43039, 99.9=141695, 99.99=146943] 
2023-05-06 07:33:18:060 1620 sec: 11337837 operations; 7001.7 current ops/sec; est completion in 3 hours 28 minutes [READ: Count=66627, Max=41407, Min=1184, Avg=2376.52, 90=3987, 99=12623, 99.9=23295, 99.99=36127] [UPDATE: Count=3385, Max=52479, Min=3312, Avg=10048.96, 90=17247, 99=30095, 99.9=47775, 99.99=52479] 
2023-05-06 07:33:28:060 1630 sec: 11407840 operations; 7000.3 current ops/sec; est completion in 3 hours 28 minutes [READ: Count=66613, Max=50463, Min=1170, Avg=2191.47, 90=3345, 99=11407, 99.9=20975, 99.99=33311] [UPDATE: Count=3388, Max=66047, Min=3376, Avg=9029.1, 90=14839, 99=29663, 99.9=51327, 99.99=66047] 
2023-05-06 07:33:38:060 1640 sec: 11477846 operations; 7000.6 current ops/sec; est completion in 3 hours 28 minutes [READ: Count=66536, Max=36159, Min=1202, Avg=1980.05, 90=2823, 99=8375, 99.9=16055, 99.99=27151] [UPDATE: Count=3475, Max=40959, Min=3364, Avg=7636.63, 90=11543, 99=21839, 99.9=36159, 99.99=40959] 
2023-05-06 07:33:48:060 1650 sec: 11547847 operations; 7000.1 current ops/sec; est completion in 3 hours 28 minutes [READ: Count=66559, Max=33471, Min=1187, Avg=1838.54, 90=2543, 99=5799, 99.9=12823, 99.99=23615] [UPDATE: Count=3437, Max=26943, Min=3100, Avg=6673.51, 90=9343, 99=14975, 99.9=21407, 99.99=26943] 
2023-05-06 07:33:58:060 1660 sec: 11617848 operations; 7000.1 current ops/sec; est completion in 3 hours 28 minutes [READ: Count=66475, Max=37951, Min=1186, Avg=1702.34, 90=2189, 99=4267, 99.9=11095, 99.99=20079] [UPDATE: Count=3523, Max=28847, Min=3020, Avg=6286.56, 90=8375, 99=16607, 99.9=25583, 99.99=28847] 
2023-05-06 07:34:08:060 1670 sec: 11687843 operations; 6999.5 current ops/sec; est completion in 3 hours 27 minutes [READ: Count=66547, Max=39391, Min=1182, Avg=1962.14, 90=2891, 99=6787, 99.9=15431, 99.99=23071] [UPDATE: Count=3452, Max=36447, Min=3412, Avg=7252.8, 90=10127, 99=17759, 99.9=28639, 99.99=36447] 
2023-05-06 07:34:18:060 1680 sec: 11757324 operations; 6948.1 current ops/sec; est completion in 3 hours 27 minutes [READ: Count=66075, Max=80959, Min=1203, Avg=2505.74, 90=4039, 99=15615, 99.9=37055, 99.99=59647] [UPDATE: Count=3410, Max=120895, Min=3264, Avg=10850.26, 90=17631, 99=67327, 99.9=108735, 99.99=120895] 
2023-05-06 07:34:28:060 1690 sec: 11827852 operations; 7052.8 current ops/sec; est completion in 3 hours 27 minutes [READ: Count=67013, Max=47359, Min=1179, Avg=2022.29, 90=2741, 99=10519, 99.9=20783, 99.99=32111] [UPDATE: Count=3509, Max=49599, Min=3308, Avg=7471.45, 90=12423, 99=26495, 99.9=41183, 99.99=49599] 
2023-05-06 07:34:38:060 1700 sec: 11897812 operations; 6996 current ops/sec; est completion in 3 hours 27 minutes [READ: Count=66517, Max=39487, Min=1188, Avg=2176.17, 90=3349, 99=11079, 99.9=21919, 99.99=32047] [UPDATE: Count=3444, Max=80319, Min=3480, Avg=8540.76, 90=13543, 99=39487, 99.9=70783, 99.99=80319] 
2023-05-06 07:34:48:060 1710 sec: 11967697 operations; 6988.5 current ops/sec; est completion in 3 hours 27 minutes [READ: Count=66411, Max=61023, Min=1178, Avg=2314.45, 90=3735, 99=12159, 99.9=22591, 99.99=34079] [UPDATE: Count=3483, Max=82111, Min=3140, Avg=8938.08, 90=14799, 99=34111, 99.9=59071, 99.99=82111] 
2023-05-06 07:34:58:060 1720 sec: 12037851 operations; 7015.4 current ops/sec; est completion in 3 hours 27 minutes [READ: Count=66641, Max=45695, Min=1183, Avg=2196.56, 90=3441, 99=10623, 99.9=21151, 99.99=29519] [UPDATE: Count=3502, Max=69119, Min=3456, Avg=8327.97, 90=12655, 99=29775, 99.9=55903, 99.99=69119] 
2023-05-06 07:35:08:060 1730 sec: 12107842 operations; 6999.1 current ops/sec; est completion in 3 hours 26 minutes [READ: Count=66546, Max=43775, Min=1208, Avg=2178.83, 90=3411, 99=10783, 99.9=20047, 99.99=28607] [UPDATE: Count=3447, Max=35231, Min=3346, Avg=7918.87, 90=12015, 99=22111, 99.9=32799, 99.99=35231] 
2023-05-06 07:35:18:060 1740 sec: 12177844 operations; 7000.2 current ops/sec; est completion in 3 hours 26 minutes [READ: Count=66477, Max=54431, Min=1193, Avg=2376.5, 90=3993, 99=12503, 99.9=24063, 99.99=38047] [UPDATE: Count=3521, Max=72447, Min=3526, Avg=9390.58, 90=15071, 99=34463, 99.9=58943, 99.99=72447] 
2023-05-06 07:35:28:060 1750 sec: 12247848 operations; 7000.4 current ops/sec; est completion in 3 hours 26 minutes [READ: Count=66548, Max=56703, Min=1175, Avg=2374.86, 90=3783, 99=13543, 99.9=28639, 99.99=44383] [UPDATE: Count=3461, Max=82495, Min=3376, Avg=9841.03, 90=16815, 99=40767, 99.9=58143, 99.99=82495] 
2023-05-06 07:35:38:060 1760 sec: 12317843 operations; 6999.5 current ops/sec; est completion in 3 hours 26 minutes [READ: Count=66559, Max=40767, Min=1206, Avg=2120.47, 90=3217, 99=9791, 99.9=19807, 99.99=30159] [UPDATE: Count=3439, Max=64927, Min=3152, Avg=8578.17, 90=12759, 99=35231, 99.9=57439, 99.99=64927] 
2023-05-06 07:35:48:060 1770 sec: 12387850 operations; 7000.7 current ops/sec; est completion in 3 hours 26 minutes [READ: Count=66445, Max=44191, Min=1187, Avg=2169.32, 90=3415, 99=10199, 99.9=17839, 99.99=26127] [UPDATE: Count=3558, Max=61791, Min=3436, Avg=8778.8, 90=13623, 99=29407, 99.9=42751, 99.99=61791] 
2023-05-06 07:35:58:060 1780 sec: 12457850 operations; 7000 current ops/sec; est completion in 3 hours 26 minutes [READ: Count=66539, Max=42783, Min=1193, Avg=2133.56, 90=3235, 99=10439, 99.9=17855, 99.99=28847] [UPDATE: Count=3460, Max=69695, Min=3414, Avg=8481.94, 90=12967, 99=24735, 99.9=55039, 99.99=69695] 
2023-05-06 07:36:08:060 1790 sec: 12527841 operations; 6999.1 current ops/sec; est completion in 3 hours 25 minutes [READ: Count=66422, Max=26847, Min=1169, Avg=1909.41, 90=2761, 99=6359, 99.9=12623, 99.99=19583] [UPDATE: Count=3574, Max=31743, Min=3310, Avg=7368.33, 90=10967, 99=18463, 99.9=25663, 99.99=31743] 
Maximum time elapsed. Requesting stop for the workload.
Stop requested for workload. Now Joining!
2023-05-06 07:36:18:060 1800 sec: 12597852 operations; 7001.1 current ops/sec; est completion in 3 hours 25 minutes [READ: Count=66444, Max=63327, Min=1165, Avg=1746.02, 90=2317, 99=5051, 99.9=12671, 99.99=25023] [UPDATE: Count=3560, Max=34239, Min=3048, Avg=6466.04, 90=9095, 99=16151, 99.9=28015, 99.99=34239] 
2023-05-06 07:36:18:086 1800 sec: 12597904 operations; 2000 current ops/sec; est completion in 3 hours 25 minutes [READ: Count=48, Max=1656, Min=1204, Avg=1376.27, 90=1536, 99=1656, 99.9=1656, 99.99=1656] [CLEANUP: Count=50, Max=5311, Min=0, Avg=106.42, 90=0, 99=5311, 99.9=5311, 99.99=5311] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
[OVERALL], RunTime(ms), 1800019
[OVERALL], Throughput(ops/sec), 6998.761679737825
[TOTAL_GCS_PS_Scavenge], Count, 9794
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 10278
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.5709939728413979
[TOTAL_GCS_PS_MarkSweep], Count, 1
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 27
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0014999841668337946
[TOTAL_GCs], Count, 9795
[TOTAL_GC_TIME], Time(ms), 10305
[TOTAL_GC_TIME_%], Time(%), 0.5724939570082316
[READ], Operations, 11968611
[READ], AverageLatency(us), 2200.3250708875075
[READ], MinLatency(us), 1159
[READ], MaxLatency(us), 660991
[READ], 95thPercentileLatency(us), 5031
[READ], 99thPercentileLatency(us), 11279
[READ], Return=OK, 11968611
[CLEANUP], Operations, 50
[CLEANUP], AverageLatency(us), 106.42
[CLEANUP], MinLatency(us), 0
[CLEANUP], MaxLatency(us), 5311
[CLEANUP], 95thPercentileLatency(us), 5
[CLEANUP], 99thPercentileLatency(us), 5311
[UPDATE], Operations, 629293
[UPDATE], AverageLatency(us), 8586.645181179514
[UPDATE], MinLatency(us), 3000
[UPDATE], MaxLatency(us), 677887
[UPDATE], 95thPercentileLatency(us), 17679
[UPDATE], 99thPercentileLatency(us), 31743
[UPDATE], Return=OK, 629293
