/usr/java/bin/java -XX:MaxRAMPercentage=85.0 -cp /binary/ycsb/mongodb-binding/conf:/binary/ycsb/conf:/binary/ycsb/lib/jackson-core-asl-1.9.4.jar:/binary/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/binary/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/binary/ycsb/lib/HdrHistogram-2.1.4.jar:/binary/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/binary/ycsb/mongodb-binding/lib/logback-classic-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongo-java-driver-3.11.0.jar:/binary/ycsb/mongodb-binding/lib/mongodb-async-driver-2.0.1.jar:/binary/ycsb/mongodb-binding/lib/logback-core-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongodb-binding-0.18.0-SNAPSHOT.jar:/binary/ycsb/mongodb-binding/lib/snappy-java-1.1.7.1.jar:/binary/ycsb/mongodb-binding/lib/slf4j-api-1.7.25.jar site.ycsb.Client -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-small-calibrati-shard-00-00.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-01.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-02.c2hd1.mongodb.net:27017/?ssl=true&authSource=admin&replicaSet=atlas-kaysfi-shard-0&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 50 -p recordcount=500000000 -p operationcount=99000000 -target 7000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=hotspot -p hotspotdatafraction=0.013 -p hotspotopnfraction=0.95 -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
Command line: -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-small-calibrati-shard-00-00.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-01.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-02.c2hd1.mongodb.net:27017/?ssl=true&authSource=admin&replicaSet=atlas-kaysfi-shard-0&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 50 -p recordcount=500000000 -p operationcount=99000000 -target 7000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=hotspot -p hotspotdatafraction=0.013 -p hotspotopnfraction=0.95 -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 1800 secs
2023-05-06 07:06:17:454 0 sec: 0 operations; est completion in 0 second 
07:06:17.571 [Thread-13] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
07:06:17.571 [Thread-13] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
mongo client connection created with mongodb://benchant:BareRebel2022@mongodb-small-calibrati-shard-00-00.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-01.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-02.c2hd1.mongodb.net:27017/?ssl=true&authSource=admin&replicaSet=atlas-kaysfi-shard-0&w=majority&j=true&readPreference=primary
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-05-06 07:06:27:437 10 sec: 67710 operations; 6771 current ops/sec; est completion in 4 hours 3 minutes [READ: Count=64355, Max=557055, Min=1120, Avg=2569.83, 90=3367, 99=10063, 99.9=43071, 99.99=551423] [UPDATE: Count=3368, Max=557055, Min=3092, Avg=7633.59, 90=11975, 99=27759, 99.9=48479, 99.99=557055] 
2023-05-06 07:26:47:437 1230 sec: 8607696 operations; 7001.6 current ops/sec; est completion in 3 hours 35 minutes [READ: Count=66480, Max=76607, Min=1107, Avg=3102.63, 90=6539, 99=17695, 99.9=32207, 99.99=56671] [UPDATE: Count=3532, Max=82431, Min=3476, Avg=12747.46, 90=22767, 99=49215, 99.9=67135, 99.99=82431] 
2023-05-06 07:26:57:437 1240 sec: 8677687 operations; 6999.1 current ops/sec; est completion in 3 hours 35 minutes [READ: Count=66475, Max=47807, Min=1127, Avg=2776.46, 90=5539, 99=13879, 99.9=24207, 99.99=32335] [UPDATE: Count=3511, Max=72767, Min=3258, Avg=10680.48, 90=17135, 99=31887, 99.9=64799, 99.99=72767] 
2023-05-06 07:27:07:437 1250 sec: 8747687 operations; 7000 current ops/sec; est completion in 3 hours 34 minutes [READ: Count=66465, Max=63519, Min=1147, Avg=2708.08, 90=5059, 99=15103, 99.9=27263, 99.99=45023] [UPDATE: Count=3536, Max=106367, Min=3318, Avg=11693.55, 90=20447, 99=61663, 99.9=87871, 99.99=106367] 
2023-05-06 07:27:17:437 1260 sec: 8817694 operations; 7000.7 current ops/sec; est completion in 3 hours 34 minutes [READ: Count=66520, Max=54655, Min=1128, Avg=2238.77, 90=3553, 99=10855, 99.9=22159, 99.99=35999] [UPDATE: Count=3484, Max=54943, Min=3142, Avg=8208.88, 90=12623, 99=25247, 99.9=44671, 99.99=54943] 
2023-05-06 07:27:27:437 1270 sec: 8887679 operations; 6998.5 current ops/sec; est completion in 3 hours 34 minutes [READ: Count=66526, Max=80319, Min=1125, Avg=2316.01, 90=3755, 99=11735, 99.9=23647, 99.99=43551] [UPDATE: Count=3471, Max=65183, Min=3494, Avg=8711.75, 90=13695, 99=27711, 99.9=51231, 99.99=65183] 
2023-05-06 07:27:37:437 1280 sec: 8957697 operations; 7001.8 current ops/sec; est completion in 3 hours 34 minutes [READ: Count=66451, Max=45183, Min=1151, Avg=2226.34, 90=3539, 99=10895, 99.9=19839, 99.99=31247] [UPDATE: Count=3561, Max=52351, Min=3392, Avg=8233.32, 90=12719, 99=23935, 99.9=35839, 99.99=52351] 
2023-05-06 07:27:47:437 1290 sec: 9027701 operations; 7000.4 current ops/sec; est completion in 3 hours 34 minutes [READ: Count=66573, Max=71551, Min=1135, Avg=2328.85, 90=3683, 99=12551, 99.9=27967, 99.99=46751] [UPDATE: Count=3422, Max=57567, Min=3382, Avg=9380.34, 90=15447, 99=35071, 99.9=48735, 99.99=57567] 
2023-05-06 07:27:57:437 1300 sec: 9097691 operations; 6999 current ops/sec; est completion in 3 hours 34 minutes [READ: Count=66522, Max=67327, Min=1133, Avg=2346.62, 90=3877, 99=12351, 99.9=23871, 99.99=38527] [UPDATE: Count=3475, Max=88127, Min=3126, Avg=9622.18, 90=15895, 99=35135, 99.9=51935, 99.99=88127] 
2023-05-06 07:28:07:437 1310 sec: 9167708 operations; 7001.7 current ops/sec; est completion in 3 hours 33 minutes [READ: Count=66543, Max=38399, Min=1139, Avg=2275.05, 90=3713, 99=11551, 99.9=19967, 99.99=27151] [UPDATE: Count=3474, Max=41119, Min=3054, Avg=9104.21, 90=14319, 99=26351, 99.9=38047, 99.99=41119] 
2023-05-06 07:28:17:437 1320 sec: 9237702 operations; 6999.4 current ops/sec; est completion in 3 hours 33 minutes [READ: Count=66578, Max=54591, Min=1155, Avg=2489.34, 90=4395, 99=13167, 99.9=27423, 99.99=39743] [UPDATE: Count=3417, Max=84799, Min=3044, Avg=10208.89, 90=16431, 99=36191, 99.9=68479, 99.99=84799] 
2023-05-06 07:28:27:437 1330 sec: 9307707 operations; 7000.5 current ops/sec; est completion in 3 hours 33 minutes [READ: Count=66488, Max=56575, Min=1152, Avg=2414.53, 90=4003, 99=13047, 99.9=26255, 99.99=43423] [UPDATE: Count=3520, Max=320255, Min=3430, Avg=12790.43, 90=18031, 99=195199, 99.9=296191, 99.99=320255] 
2023-05-06 07:28:37:437 1340 sec: 9377706 operations; 6999.9 current ops/sec; est completion in 3 hours 33 minutes [READ: Count=66472, Max=30623, Min=1122, Avg=1945.17, 90=2817, 99=6391, 99.9=14719, 99.99=26719] [UPDATE: Count=3524, Max=44831, Min=3324, Avg=7057.83, 90=9679, 99=16927, 99.9=25359, 99.99=44831] 
2023-05-06 07:28:47:437 1350 sec: 9447703 operations; 6999.7 current ops/sec; est completion in 3 hours 33 minutes [READ: Count=66528, Max=31359, Min=1139, Avg=1830.44, 90=2517, 99=5623, 99.9=11759, 99.99=18447] [UPDATE: Count=3472, Max=26367, Min=3182, Avg=6650.54, 90=9327, 99=17279, 99.9=23711, 99.99=26367] 
2023-05-06 07:28:57:437 1360 sec: 9517706 operations; 7000.3 current ops/sec; est completion in 3 hours 33 minutes [READ: Count=66506, Max=43423, Min=1116, Avg=2016.86, 90=2839, 99=9383, 99.9=17311, 99.99=28655] [UPDATE: Count=3495, Max=43807, Min=3230, Avg=7867.98, 90=12231, 99=24063, 99.9=33791, 99.99=43807] 
2023-05-06 07:29:07:437 1370 sec: 9587703 operations; 6999.7 current ops/sec; est completion in 3 hours 32 minutes [READ: Count=66496, Max=30159, Min=1133, Avg=1971.85, 90=2885, 99=6879, 99.9=15287, 99.99=24319] [UPDATE: Count=3505, Max=56671, Min=3502, Avg=7165.13, 90=10135, 99=18575, 99.9=30255, 99.99=56671] 
2023-05-06 07:29:17:437 1380 sec: 9657708 operations; 7000.5 current ops/sec; est completion in 3 hours 32 minutes [READ: Count=66531, Max=60671, Min=1130, Avg=2143.61, 90=3067, 99=11103, 99.9=30207, 99.99=48031] [UPDATE: Count=3472, Max=67839, Min=3516, Avg=8136.09, 90=12455, 99=32799, 99.9=57983, 99.99=67839] 
2023-05-06 07:29:27:437 1390 sec: 9727709 operations; 7000.1 current ops/sec; est completion in 3 hours 32 minutes [READ: Count=66518, Max=35007, Min=1113, Avg=2065.53, 90=3173, 99=7739, 99.9=15495, 99.99=28431] [UPDATE: Count=3481, Max=57503, Min=3392, Avg=7707.22, 90=10943, 99=23215, 99.9=51903, 99.99=57503] 
2023-05-06 07:29:37:437 1400 sec: 9797707 operations; 6999.8 current ops/sec; est completion in 3 hours 32 minutes [READ: Count=66419, Max=38591, Min=1125, Avg=2155.68, 90=3307, 99=9759, 99.9=19199, 99.99=29775] [UPDATE: Count=3575, Max=65791, Min=3068, Avg=7915.08, 90=11759, 99=29631, 99.9=58655, 99.99=65791] 
2023-05-06 07:29:47:437 1410 sec: 9867708 operations; 7000.1 current ops/sec; est completion in 3 hours 32 minutes [READ: Count=66603, Max=116543, Min=1093, Avg=2670.8, 90=4439, 99=17119, 99.9=44095, 99.99=76543] [UPDATE: Count=3397, Max=187007, Min=3238, Avg=10456.59, 90=18927, 99=48607, 99.9=80191, 99.99=187007] 
2023-05-06 07:29:57:437 1420 sec: 9937710 operations; 7000.2 current ops/sec; est completion in 3 hours 32 minutes [READ: Count=66487, Max=52191, Min=1137, Avg=2171.11, 90=3339, 99=10303, 99.9=20303, 99.99=32383] [UPDATE: Count=3515, Max=45023, Min=3544, Avg=7910.89, 90=12271, 99=24063, 99.9=31743, 99.99=45023] 
2023-05-06 07:30:07:437 1430 sec: 10007709 operations; 6999.9 current ops/sec; est completion in 3 hours 31 minutes [READ: Count=66559, Max=37023, Min=1128, Avg=2200.56, 90=3423, 99=10927, 99.9=21695, 99.99=32223] [UPDATE: Count=3440, Max=157823, Min=3246, Avg=8964.98, 90=13223, 99=36799, 99.9=154239, 99.99=157823] 
2023-05-06 07:30:17:437 1440 sec: 10077705 operations; 6999.6 current ops/sec; est completion in 3 hours 31 minutes [READ: Count=66408, Max=162175, Min=1145, Avg=2696.94, 90=4507, 99=17759, 99.9=39743, 99.99=136831] [UPDATE: Count=3595, Max=154751, Min=3426, Avg=11037.19, 90=19103, 99=46879, 99.9=142591, 99.99=154751] 
2023-05-06 07:30:27:437 1450 sec: 10147705 operations; 7000 current ops/sec; est completion in 3 hours 31 minutes [READ: Count=66496, Max=39615, Min=1149, Avg=2047.24, 90=3011, 99=8911, 99.9=17855, 99.99=27615] [UPDATE: Count=3501, Max=70207, Min=3390, Avg=8077.24, 90=11967, 99=22319, 99.9=50271, 99.99=70207] 
2023-05-06 07:30:37:437 1460 sec: 10217705 operations; 7000 current ops/sec; est completion in 3 hours 31 minutes [READ: Count=66597, Max=35871, Min=1154, Avg=2142.91, 90=3245, 99=10407, 99.9=18879, 99.99=26127] [UPDATE: Count=3404, Max=42879, Min=3274, Avg=8312.52, 90=12695, 99=25663, 99.9=39135, 99.99=42879] 
2023-05-06 07:30:47:437 1470 sec: 10287707 operations; 7000.2 current ops/sec; est completion in 3 hours 31 minutes [READ: Count=66505, Max=45535, Min=1139, Avg=2153.74, 90=3245, 99=10159, 99.9=19247, 99.99=33279] [UPDATE: Count=3494, Max=95487, Min=3026, Avg=8780.1, 90=13151, 99=31839, 99.9=92863, 99.99=95487] 
2023-05-06 07:30:57:437 1480 sec: 10357709 operations; 7000.2 current ops/sec; est completion in 3 hours 31 minutes [READ: Count=66483, Max=35519, Min=1147, Avg=1879.33, 90=2483, 99=8063, 99.9=16271, 99.99=24159] [UPDATE: Count=3522, Max=34271, Min=3166, Avg=7141, 90=10847, 99=20687, 99.9=25583, 99.99=34271] 
2023-05-06 07:31:07:437 1490 sec: 10427709 operations; 7000 current ops/sec; est completion in 3 hours 30 minutes [READ: Count=66593, Max=31647, Min=1141, Avg=1718.21, 90=2255, 99=4399, 99.9=11159, 99.99=20767] [UPDATE: Count=3405, Max=23743, Min=3158, Avg=6115.46, 90=8067, 99=13359, 99.9=20975, 99.99=23743] 
2023-05-06 07:31:17:437 1500 sec: 10497708 operations; 6999.9 current ops/sec; est completion in 3 hours 30 minutes [READ: Count=66549, Max=35519, Min=1135, Avg=1768.58, 90=2351, 99=4843, 99.9=12151, 99.99=24799] [UPDATE: Count=3447, Max=29135, Min=3342, Avg=6424.79, 90=8799, 99=15319, 99.9=28207, 99.99=29135] 
2023-05-06 07:31:27:437 1510 sec: 10567706 operations; 6999.8 current ops/sec; est completion in 3 hours 30 minutes [READ: Count=66491, Max=29071, Min=1126, Avg=1732.78, 90=2293, 99=4359, 99.9=9359, 99.99=19695] [UPDATE: Count=3502, Max=33695, Min=3268, Avg=6274.49, 90=8399, 99=15255, 99.9=30623, 99.99=33695] 
2023-05-06 07:31:37:437 1520 sec: 10637709 operations; 7000.3 current ops/sec; est completion in 3 hours 30 minutes [READ: Count=66462, Max=37695, Min=1136, Avg=2002.65, 90=3007, 99=6867, 99.9=13423, 99.99=27151] [UPDATE: Count=3549, Max=32271, Min=3410, Avg=7392.5, 90=10399, 99=16591, 99.9=24143, 99.99=32271] 
2023-05-06 07:31:47:437 1530 sec: 10707708 operations; 6999.9 current ops/sec; est completion in 3 hours 30 minutes [READ: Count=66565, Max=42367, Min=1130, Avg=2107.27, 90=3089, 99=9903, 99.9=22911, 99.99=36639] [UPDATE: Count=3434, Max=64831, Min=3150, Avg=8045.85, 90=11703, 99=31343, 99.9=47327, 99.99=64831] 
2023-05-06 07:31:57:437 1540 sec: 10777709 operations; 7000.1 current ops/sec; est completion in 3 hours 30 minutes [READ: Count=66509, Max=48479, Min=1132, Avg=2180.97, 90=3231, 99=11183, 99.9=24671, 99.99=42751] [UPDATE: Count=3491, Max=60959, Min=3270, Avg=8002.65, 90=12359, 99=28543, 99.9=49439, 99.99=60959] 
2023-05-06 07:32:07:437 1550 sec: 10847676 operations; 6996.7 current ops/sec; est completion in 3 hours 29 minutes [READ: Count=66553, Max=44383, Min=1117, Avg=2221.31, 90=3563, 99=10175, 99.9=19247, 99.99=28703] [UPDATE: Count=3407, Max=49823, Min=3262, Avg=7880.99, 90=11735, 99=23199, 99.9=37311, 99.99=49823] 
2023-05-06 07:32:17:437 1560 sec: 10917698 operations; 7002.2 current ops/sec; est completion in 3 hours 29 minutes [READ: Count=66520, Max=65439, Min=1140, Avg=2489.67, 90=4195, 99=14095, 99.9=29295, 99.99=51455] [UPDATE: Count=3509, Max=112959, Min=3216, Avg=9806.12, 90=16687, 99=48575, 99.9=65599, 99.99=112959] 
2023-05-06 07:32:27:437 1570 sec: 10987699 operations; 7000.1 current ops/sec; est completion in 3 hours 29 minutes [READ: Count=66560, Max=44607, Min=1136, Avg=2327.42, 90=3829, 99=12191, 99.9=23487, 99.99=33695] [UPDATE: Count=3443, Max=148223, Min=3278, Avg=9199.18, 90=14039, 99=34175, 99.9=127935, 99.99=148223] 
2023-05-06 07:32:37:437 1580 sec: 11057704 operations; 7000.5 current ops/sec; est completion in 3 hours 29 minutes [READ: Count=66480, Max=39743, Min=1111, Avg=2264.44, 90=3675, 99=11375, 99.9=19215, 99.99=27263] [UPDATE: Count=3526, Max=59615, Min=3370, Avg=8761.18, 90=14343, 99=27599, 99.9=53631, 99.99=59615] 
2023-05-06 07:32:47:437 1590 sec: 11127704 operations; 7000 current ops/sec; est completion in 3 hours 29 minutes [READ: Count=66432, Max=168703, Min=1083, Avg=2744.65, 90=4771, 99=16831, 99.9=62559, 99.99=97215] [UPDATE: Count=3566, Max=169599, Min=3408, Avg=12134.56, 90=20815, 99=59903, 99.9=146559, 99.99=169599] 
2023-05-06 07:32:57:437 1600 sec: 11197699 operations; 6999.5 current ops/sec; est completion in 3 hours 29 minutes [READ: Count=66452, Max=54559, Min=1149, Avg=2477.71, 90=4387, 99=13447, 99.9=24575, 99.99=40831] [UPDATE: Count=3540, Max=63679, Min=3328, Avg=10537.96, 90=17151, 99=30879, 99.9=50143, 99.99=63679] 
2023-05-06 07:33:07:437 1610 sec: 11267706 operations; 7000.7 current ops/sec; est completion in 3 hours 28 minutes [READ: Count=66627, Max=70911, Min=1141, Avg=2173.24, 90=3269, 99=11079, 99.9=21407, 99.99=31935] [UPDATE: Count=3383, Max=145663, Min=3250, Avg=9440.33, 90=13879, 99=46975, 99.9=141951, 99.99=145663] 
2023-05-06 07:33:17:437 1620 sec: 11337703 operations; 6999.7 current ops/sec; est completion in 3 hours 28 minutes [READ: Count=66485, Max=67199, Min=1145, Avg=2321.8, 90=3829, 99=11855, 99.9=22047, 99.99=33727] [UPDATE: Count=3508, Max=48863, Min=3294, Avg=9920.72, 90=16767, 99=29903, 99.9=42751, 99.99=48863] 
2023-05-06 07:33:27:437 1630 sec: 11407706 operations; 7000.3 current ops/sec; est completion in 3 hours 28 minutes [READ: Count=66453, Max=44671, Min=1146, Avg=2255.65, 90=3559, 99=11863, 99.9=21631, 99.99=32863] [UPDATE: Count=3550, Max=73983, Min=3466, Avg=9327.82, 90=15359, 99=29247, 99.9=52927, 99.99=73983] 
2023-05-06 07:33:37:437 1640 sec: 11477710 operations; 7000.4 current ops/sec; est completion in 3 hours 28 minutes [READ: Count=66632, Max=33951, Min=1132, Avg=2008.11, 90=2885, 99=8391, 99.9=16703, 99.99=23935] [UPDATE: Count=3377, Max=44319, Min=3144, Avg=7879.72, 90=12183, 99=25055, 99.9=36127, 99.99=44319] 
2023-05-06 07:33:47:437 1650 sec: 11547710 operations; 7000 current ops/sec; est completion in 3 hours 28 minutes [READ: Count=66412, Max=31679, Min=1150, Avg=1887.94, 90=2663, 99=6115, 99.9=14535, 99.99=22847] [UPDATE: Count=3585, Max=29439, Min=2944, Avg=6756.83, 90=9623, 99=15191, 99.9=22559, 99.99=29439] 
2023-05-06 07:33:57:437 1660 sec: 11617706 operations; 6999.6 current ops/sec; est completion in 3 hours 28 minutes [READ: Count=66441, Max=37823, Min=1151, Avg=1719.7, 90=2245, 99=4395, 99.9=12207, 99.99=22047] [UPDATE: Count=3564, Max=31327, Min=3376, Avg=6362.77, 90=8471, 99=17407, 99.9=28047, 99.99=31327] 
2023-05-06 07:34:07:437 1670 sec: 11687707 operations; 7000.1 current ops/sec; est completion in 3 hours 27 minutes [READ: Count=66461, Max=31263, Min=1150, Avg=1949.9, 90=2855, 99=6471, 99.9=13775, 99.99=24847] [UPDATE: Count=3532, Max=33407, Min=3086, Avg=7368.22, 90=10375, 99=17743, 99.9=25071, 99.99=33407] 
2023-05-06 07:34:17:437 1680 sec: 11757089 operations; 6938.2 current ops/sec; est completion in 3 hours 27 minutes [READ: Count=65857, Max=65439, Min=1147, Avg=2308.52, 90=3575, 99=12303, 99.9=29007, 99.99=45919] [UPDATE: Count=3544, Max=125503, Min=3410, Avg=9336.44, 90=13543, 99=56767, 99.9=87359, 99.99=125503] 
2023-05-06 07:34:27:437 1690 sec: 11827711 operations; 7062.2 current ops/sec; est completion in 3 hours 27 minutes [READ: Count=66966, Max=79743, Min=1122, Avg=2270.44, 90=3247, 99=13623, 99.9=33951, 99.99=63615] [UPDATE: Count=3636, Max=131327, Min=3402, Avg=9198.67, 90=16255, 99=55135, 99.9=107711, 99.99=131327] 
2023-05-06 07:34:37:437 1700 sec: 11897617 operations; 6990.6 current ops/sec; est completion in 3 hours 27 minutes [READ: Count=66455, Max=47903, Min=1143, Avg=2133.24, 90=3189, 99=10447, 99.9=17775, 99.99=25679] [UPDATE: Count=3449, Max=49087, Min=3210, Avg=7762.51, 90=11847, 99=25023, 99.9=43327, 99.99=49087] 
2023-05-06 07:34:47:437 1710 sec: 11967708 operations; 7009.1 current ops/sec; est completion in 3 hours 27 minutes [READ: Count=66586, Max=38975, Min=1145, Avg=2344.46, 90=3829, 99=12183, 99.9=23247, 99.99=34015] [UPDATE: Count=3510, Max=71167, Min=3176, Avg=9378.53, 90=15167, 99=47231, 99.9=64927, 99.99=71167] 
2023-05-06 07:34:57:437 1720 sec: 12037707 operations; 6999.9 current ops/sec; est completion in 3 hours 27 minutes [READ: Count=66645, Max=54591, Min=1115, Avg=2317.33, 90=3675, 99=12455, 99.9=24607, 99.99=40767] [UPDATE: Count=3362, Max=71999, Min=3130, Avg=9034.49, 90=14423, 99=40991, 99.9=62655, 99.99=71999] 
2023-05-06 07:35:07:437 1730 sec: 12107708 operations; 7000.1 current ops/sec; est completion in 3 hours 26 minutes [READ: Count=66470, Max=52223, Min=1124, Avg=2210.75, 90=3471, 99=10943, 99.9=20319, 99.99=30479] [UPDATE: Count=3523, Max=36031, Min=3272, Avg=8057.77, 90=12399, 99=23263, 99.9=33439, 99.99=36031] 
2023-05-06 07:35:17:437 1740 sec: 12177691 operations; 6998.3 current ops/sec; est completion in 3 hours 26 minutes [READ: Count=66613, Max=61023, Min=1101, Avg=2355.82, 90=3905, 99=12431, 99.9=24287, 99.99=38687] [UPDATE: Count=3373, Max=69823, Min=3210, Avg=9194.57, 90=14815, 99=32207, 99.9=55071, 99.99=69823] 
2023-05-06 07:35:27:437 1750 sec: 12247708 operations; 7001.7 current ops/sec; est completion in 3 hours 26 minutes [READ: Count=66479, Max=114815, Min=1144, Avg=2399.49, 90=3871, 99=13983, 99.9=28815, 99.99=41023] [UPDATE: Count=3537, Max=81087, Min=3450, Avg=9927.32, 90=17055, 99=39199, 99.9=60639, 99.99=81087] 
2023-05-06 07:35:37:437 1760 sec: 12317705 operations; 6999.7 current ops/sec; est completion in 3 hours 26 minutes [READ: Count=66520, Max=38527, Min=1154, Avg=2142.11, 90=3301, 99=9727, 99.9=20063, 99.99=28767] [UPDATE: Count=3477, Max=60319, Min=3206, Avg=8570.23, 90=13111, 99=35359, 99.9=55679, 99.99=60319] 
2023-05-06 07:35:47:437 1770 sec: 12387706 operations; 7000.1 current ops/sec; est completion in 3 hours 26 minutes [READ: Count=66449, Max=44607, Min=1137, Avg=2214.8, 90=3517, 99=10807, 99.9=19007, 99.99=30255] [UPDATE: Count=3552, Max=61663, Min=3152, Avg=8835.04, 90=13751, 99=29167, 99.9=52511, 99.99=61663] 
2023-05-06 07:35:57:437 1780 sec: 12457703 operations; 6999.7 current ops/sec; est completion in 3 hours 26 minutes [READ: Count=66479, Max=40575, Min=1149, Avg=2143.62, 90=3273, 99=10143, 99.9=18527, 99.99=28271] [UPDATE: Count=3516, Max=35615, Min=3432, Avg=8196.87, 90=12487, 99=22831, 99.9=32639, 99.99=35615] 
2023-05-06 07:36:07:437 1790 sec: 12527706 operations; 7000.3 current ops/sec; est completion in 3 hours 25 minutes [READ: Count=66477, Max=45183, Min=1146, Avg=1957.66, 90=2831, 99=7223, 99.9=13991, 99.99=22303] [UPDATE: Count=3527, Max=73727, Min=3230, Avg=7729.86, 90=11271, 99=22415, 99.9=53119, 99.99=73727] 
Maximum time elapsed. Requesting stop for the workload.
Stop requested for workload. Now Joining!
2023-05-06 07:36:17:437 1800 sec: 12597707 operations; 7000.1 current ops/sec; est completion in 3 hours 25 minutes [READ: Count=66535, Max=42623, Min=1143, Avg=1829.14, 90=2503, 99=5647, 99.9=13231, 99.99=24751] [UPDATE: Count=3461, Max=34495, Min=3180, Avg=6643.99, 90=9223, 99=16975, 99.9=27487, 99.99=34495] 
2023-05-06 07:36:17:463 1800 sec: 12597772 operations; 2407.41 current ops/sec; est completion in 3 hours 25 minutes [READ: Count=60, Max=12023, Min=1197, Avg=1771.92, 90=2207, 99=3021, 99.9=12023, 99.99=12023] [CLEANUP: Count=50, Max=6375, Min=0, Avg=127.7, 90=0, 99=6375, 99.9=6375, 99.99=6375] [UPDATE: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
[OVERALL], RunTime(ms), 1800020
[OVERALL], Throughput(ops/sec), 6998.684459061566
[TOTAL_GCS_PS_Scavenge], Count, 9772
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 12117
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.6731591871201431
[TOTAL_GCS_PS_MarkSweep], Count, 1
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 28
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0015555382717969799
[TOTAL_GCs], Count, 9773
[TOTAL_GC_TIME], Time(ms), 12145
[TOTAL_GC_TIME_%], Time(%), 0.67471472539194
[READ], Operations, 11968707
[READ], AverageLatency(us), 2213.614678928977
[READ], MinLatency(us), 1083
[READ], MaxLatency(us), 557055
[READ], 95thPercentileLatency(us), 5095
[READ], 99thPercentileLatency(us), 11359
[READ], Return=OK, 11968707
[CLEANUP], Operations, 50
[CLEANUP], AverageLatency(us), 127.7
[CLEANUP], MinLatency(us), 0
[CLEANUP], MaxLatency(us), 6375
[CLEANUP], 95thPercentileLatency(us), 4
[CLEANUP], 99thPercentileLatency(us), 6375
[UPDATE], Operations, 629065
[UPDATE], AverageLatency(us), 8608.706798184607
[UPDATE], MinLatency(us), 2934
[UPDATE], MaxLatency(us), 557055
[UPDATE], 95thPercentileLatency(us), 17743
[UPDATE], 99thPercentileLatency(us), 32047
[UPDATE], Return=OK, 629065
